customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,tech_support,payment_method,churn
CUST-002521,3,31.72,127.79,Month-to-month,DSL,No,Mailed check,0
CUST-002522,15,55.02,932.25,Month-to-month,Fiber optic,No,Credit card,1
CUST-002523,28,75.19,2017.2,Month-to-month,Fiber optic,No,Mailed check,0
CUST-002524,4,59.66,286.36,Month-to-month,DSL,Yes,Credit card,0
CUST-002525,23,22.59,553.51,One year,Fiber optic,No,Bank transfer,0
CUST-002526,33,94.67,3261.32,Month-to-month,Fiber optic,No,Mailed check,0
CUST-002527,68,15.0,966.93,One year,DSL,No,Bank transfer,0
CUST-002528,6,51.61,382.88,Month-to-month,DSL,No,Electronic check,0
CUST-002529,41,46.39,2098.9,One year,DSL,Yes,Credit card,0
CUST-002530,65,69.45,4680.93,Month-to-month,Fiber optic,No,Mailed check,0
CUST-002531,58,81.85,4464.77,Month-to-month,Fiber optic,No,Credit card,0
CUST-002532,66,98.8,6672.66,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-002533,12,43.63,576.81,Two year,DSL,No,Mailed check,0
CUST-002534,57,82.6,4725.54,Two year,DSL,Yes,Mailed check,0
CUST-002535,70,70.87,5371.07,Two year,Fiber optic,Yes,Electronic check,0
CUST-002536,23,15.0,357.91,Two year,DSL,No,Bank transfer,0
CUST-002537,35,122.02,4854.8,Month-to-month,Fiber optic,No,Electronic check,0
CUST-002538,38,21.84,884.98,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-002539,35,77.58,2831.61,Month-to-month,Fiber optic,No,Electronic check,0
CUST-002540,20,76.7,1684.8,Two year,Fiber optic,No,Electronic check,0
CUST-002541,69,73.27,5521.42,Month-to-month,No,No,Electronic check,0
CUST-002542,68,50.16,3616.82,Month-to-month,DSL,No,Electronic check,0
CUST-002543,27,89.82,2505.36,One year,No,No,Credit card,0
CUST-002544,57,18.19,1020.15,Month-to-month,DSL,No,Credit card,0
CUST-002545,28,63.03,1725.18,One year,DSL,No,Credit card,0
CUST-002546,57,48.08,2448.52,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-002547,42,44.68,1938.02,One year,DSL,No,Electronic check,0
CUST-002548,33,77.86,2596.01,Two year,Fiber optic,Yes,Credit card,0
CUST-002549,9,97.32,956.98,One year,No,No,Credit card,1
CUST-002550,47,54.7,2760.79,Month-to-month,Fiber optic,No,Electronic check,0
CUST-002551,23,88.42,2110.2,Month-to-month,Fiber optic,No,Credit card,1
CUST-002552,15,66.49,1164.68,Month-to-month,No,Yes,Credit card,1
CUST-002553,13,38.22,519.72,Month-to-month,Fiber optic,No,Mailed check,1
CUST-002554,70,57.26,3868.19,One year,DSL,Yes,Bank transfer,0
CUST-002555,7,56.02,419.94,Month-to-month,No,No,Credit card,1
CUST-002556,57,44.1,2650.24,Month-to-month,DSL,No,Mailed check,1
CUST-002557,62,77.85,5187.23,Month-to-month,DSL,No,Credit card,0
CUST-002558,2,72.04,209.7,Two year,DSL,No,Mailed check,0
CUST-002559,42,17.28,703.53,Month-to-month,DSL,No,Credit card,0
CUST-002560,41,15.45,698.74,Month-to-month,DSL,No,Electronic check,1
CUST-002561,25,77.74,1874.67,Month-to-month,DSL,No,Bank transfer,0
CUST-002562,48,40.54,2086.87,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-002563,29,74.06,2158.41,Two year,Fiber optic,No,Mailed check,1
CUST-002564,31,88.43,2885.88,Month-to-month,No,No,Mailed check,0
CUST-002565,31,26.87,906.19,One year,DSL,Yes,Electronic check,0
CUST-002566,57,22.65,1345.21,One year,DSL,No,Bank transfer,0
CUST-002567,45,115.23,5222.46,Two year,Fiber optic,No,Credit card,0
CUST-002568,27,75.55,2262.98,One year,DSL,Yes,Bank transfer,0
CUST-002569,66,52.42,3563.1,One year,Fiber optic,Yes,Mailed check,0
CUST-002570,57,36.98,2539.88,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-002571,67,49.69,3090.64,Month-to-month,Fiber optic,No,Mailed check,0
CUST-002572,52,29.28,1418.52,One year,DSL,No,Credit card,0
CUST-002573,28,91.5,2785.49,One year,Fiber optic,No,Mailed check,1
CUST-002574,55,41.7,2331.35,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-002575,23,97.81,2440.37,Month-to-month,No,No,Mailed check,0
CUST-002576,19,52.98,1001.43,Month-to-month,DSL,Yes,Credit card,0
CUST-002577,32,33.7,1115.09,Month-to-month,Fiber optic,No,Electronic check,1
CUST-002578,69,52.21,3738.34,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-002579,40,15.0,598.28,Month-to-month,DSL,No,Credit card,0
CUST-002580,27,61.38,1738.47,Month-to-month,Fiber optic,Yes,Mailed check,0
CUST-002581,33,59.9,1897.84,One year,Fiber optic,No,Bank transfer,0
CUST-002582,20,89.74,1921.79,One year,DSL,No,Mailed check,1
CUST-002583,47,15.0,772.04,One year,Fiber optic,No,Mailed check,0
CUST-002584,25,99.86,2435.6,One year,Fiber optic,No,Credit card,0
CUST-002585,39,89.62,3352.08,Month-to-month,Fiber optic,No,Mailed check,1
CUST-002586,26,102.56,2933.91,Month-to-month,DSL,No,Electronic check,0
CUST-002587,23,63.42,1421.92,One year,Fiber optic,No,Bank transfer,0
CUST-002588,69,95.42,6959.91,Two year,DSL,Yes,Mailed check,0
CUST-002589,24,20.86,523.01,One year,Fiber optic,No,Credit card,0
CUST-002590,5,86.39,507.52,One year,Fiber optic,No,Electronic check,1
CUST-002591,27,41.87,1258.18,One year,Fiber optic,No,Credit card,0
CUST-002592,38,15.46,630.84,One year,Fiber optic,No,Bank transfer,0
CUST-002593,6,31.28,221.99,One year,DSL,No,Credit card,0
CUST-002594,22,65.17,1337.49,One year,DSL,No,Mailed check,0
CUST-002595,11,40.27,500.46,Month-to-month,Fiber optic,No,Mailed check,0
CUST-002596,36,76.28,2671.32,Month-to-month,DSL,Yes,Mailed check,1
CUST-002597,52,15.0,786.2,Month-to-month,Fiber optic,No,Credit card,0
CUST-002598,69,15.0,1050.39,Month-to-month,Fiber optic,Yes,Electronic check,0
CUST-002599,28,106.17,3371.06,One year,No,No,Bank transfer,0
CUST-002600,62,92.11,5729.7,Month-to-month,DSL,No,Mailed check,0
CUST-002601,15,33.52,498.18,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-002602,56,64.91,3971.75,One year,DSL,Yes,Credit card,0
CUST-002603,40,95.59,4061.2,Month-to-month,No,No,Bank transfer,0
CUST-002604,54,77.58,4429.45,Two year,Fiber optic,No,Electronic check,0
CUST-002605,54,69.45,4103.82,Month-to-month,Fiber optic,No,Mailed check,0
CUST-002606,38,97.85,4145.15,Month-to-month,Fiber optic,No,Electronic check,1
CUST-002607,18,43.08,782.0,Month-to-month,DSL,No,Mailed check,0
CUST-002608,37,65.94,2331.28,Month-to-month,Fiber optic,No,Electronic check,0
CUST-002609,59,64.46,4030.8,Month-to-month,No,Yes,Bank transfer,0
CUST-002610,69,56.82,3925.01,Month-to-month,DSL,Yes,Bank transfer,0
CUST-002611,66,53.31,3540.82,Month-to-month,No,No,Mailed check,0
CUST-002612,13,67.19,887.85,Month-to-month,No,No,Credit card,1
CUST-002613,43,66.03,2990.24,One year,No,Yes,Bank transfer,0
CUST-002614,7,33.55,273.77,Month-to-month,No,Yes,Bank transfer,1
CUST-002615,48,89.05,4329.71,Month-to-month,DSL,No,Mailed check,1
CUST-002616,71,35.71,2392.54,Month-to-month,Fiber optic,Yes,Mailed check,0
CUST-002617,3,58.45,247.95,Two year,DSL,No,Bank transfer,0
CUST-002618,47,56.14,2729.25,One year,Fiber optic,No,Credit card,0
CUST-002619,68,75.74,5518.38,Two year,DSL,No,Credit card,0
CUST-002620,60,15.0,818.79,Two year,No,No,Credit card,0
CUST-002621,28,91.73,2667.65,Month-to-month,DSL,Yes,Electronic check,1
CUST-002622,7,44.69,344.71,One year,DSL,Yes,Credit card,0
CUST-002623,66,101.6,6819.43,Month-to-month,DSL,Yes,Electronic check,0
CUST-002624,66,50.66,3553.95,Two year,Fiber optic,No,Electronic check,0
CUST-002625,41,63.53,2717.82,Month-to-month,DSL,No,Bank transfer,0
CUST-002626,70,122.41,8699.24,Month-to-month,DSL,Yes,Mailed check,0
CUST-002627,0,56.68,56.72,Two year,DSL,No,Electronic check,0
CUST-002628,44,102.17,4238.9,Two year,DSL,No,Electronic check,0
CUST-002629,2,66.17,189.52,Two year,No,Yes,Electronic check,0
CUST-002630,67,77.46,5562.77,Month-to-month,Fiber optic,Yes,Mailed check,0
CUST-002631,48,67.1,3204.73,Month-to-month,DSL,No,Bank transfer,0
CUST-002632,65,90.44,6309.09,Month-to-month,DSL,No,Bank transfer,1
CUST-002633,40,44.43,1897.07,Month-to-month,DSL,No,Electronic check,0
CUST-002634,5,35.48,222.23,Month-to-month,Fiber optic,Yes,Electronic check,1
CUST-002635,1,45.84,93.21,Month-to-month,DSL,No,Bank transfer,1
CUST-002636,24,67.99,1662.73,One year,DSL,Yes,Credit card,0
CUST-002637,53,58.38,3128.45,Month-to-month,DSL,No,Electronic check,0
CUST-002638,10,86.31,979.79,One year,DSL,No,Mailed check,1
CUST-002639,61,104.14,5770.57,Two year,Fiber optic,No,Electronic check,0
CUST-002640,17,35.72,683.04,One year,DSL,Yes,Mailed check,1
CUST-002641,35,42.98,1508.64,Month-to-month,Fiber optic,Yes,Mailed check,0
CUST-002642,14,21.91,327.27,Month-to-month,Fiber optic,No,Electronic check,1
CUST-002643,33,125.91,4264.36,Month-to-month,No,Yes,Credit card,0
CUST-002644,32,74.14,2441.75,One year,DSL,No,Credit card,0
CUST-002645,0,79.39,74.18,Month-to-month,Fiber optic,Yes,Bank transfer,1
CUST-002646,40,24.79,1024.26,Month-to-month,No,Yes,Credit card,0
CUST-002647,56,64.96,3813.05,Two year,No,No,Mailed check,0
CUST-002648,67,80.28,4900.85,One year,No,Yes,Credit card,0
CUST-002649,23,57.42,1288.39,Two year,DSL,No,Mailed check,0
CUST-002650,63,97.27,6504.21,Month-to-month,No,No,Mailed check,0
CUST-002651,63,134.35,8903.88,Two year,No,Yes,Bank transfer,0
CUST-002652,71,36.59,2673.69,Month-to-month,DSL,No,Bank transfer,0
CUST-002653,26,34.34,895.49,Month-to-month,DSL,No,Bank transfer,1
CUST-002654,61,38.67,2483.15,Two year,No,No,Credit card,0
CUST-002655,40,113.19,4361.51,Two year,DSL,No,Mailed check,0
CUST-002656,4,96.27,478.05,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-002657,19,60.93,1139.07,Month-to-month,Fiber optic,No,Electronic check,1
CUST-002658,48,66.1,3212.51,Month-to-month,Fiber optic,No,Electronic check,1
CUST-002659,11,40.5,461.0,One year,DSL,No,Mailed check,0
CUST-002660,31,91.7,3045.32,Two year,Fiber optic,No,Bank transfer,0
CUST-002661,55,53.6,3066.78,Month-to-month,Fiber optic,Yes,Bank transfer,0
CUST-002662,10,57.2,611.23,Month-to-month,No,Yes,Electronic check,0
CUST-002663,35,83.26,3160.9,One year,DSL,Yes,Credit card,0
CUST-002664,15,59.36,904.35,One year,DSL,Yes,Bank transfer,1
CUST-002665,38,57.95,2256.1,Month-to-month,DSL,No,Bank transfer,0
CUST-002666,17,65.32,1139.57,One year,DSL,No,Bank transfer,0
CUST-002667,69,88.86,6451.13,Two year,No,Yes,Bank transfer,0
CUST-002668,5,114.39,708.45,Month-to-month,DSL,No,Mailed check,1
CUST-002669,69,82.56,6155.76,One year,DSL,No,Mailed check,0
CUST-002670,57,89.1,5189.21,One year,No,No,Electronic check,0
CUST-002671,61,59.0,3116.92,Month-to-month,DSL,No,Bank transfer,0
CUST-002672,61,43.77,2655.04,Two year,DSL,No,Electronic check,0
CUST-002673,13,84.62,1277.39,One year,Fiber optic,No,Bank transfer,0
CUST-002674,67,70.14,4691.83,Month-to-month,Fiber optic,Yes,Mailed check,0
CUST-002675,42,22.32,867.79,Month-to-month,No,Yes,Electronic check,1
CUST-002676,69,55.16,3947.8,One year,Fiber optic,No,Mailed check,0
CUST-002677,63,62.51,4105.67,Month-to-month,DSL,Yes,Credit card,0
CUST-002678,41,49.69,2010.95,Month-to-month,Fiber optic,Yes,Bank transfer,0
CUST-002679,26,109.45,2918.75,Month-to-month,No,Yes,Mailed check,0
CUST-002680,8,79.4,684.28,One year,Fiber optic,No,Mailed check,0
CUST-002681,7,106.2,871.76,Two year,Fiber optic,No,Bank transfer,1
CUST-002682,28,72.9,2120.16,One year,Fiber optic,No,Electronic check,0
CUST-002683,58,67.44,3747.12,Two year,Fiber optic,No,Bank transfer,0
CUST-002684,36,36.9,1364.72,Month-to-month,Fiber optic,No,Electronic check,1
CUST-002685,34,65.36,2203.69,Month-to-month,DSL,No,Credit card,0
CUST-002686,17,65.39,1263.04,Two year,Fiber optic,No,Bank transfer,1
CUST-002687,40,23.99,1027.4,Month-to-month,DSL,Yes,Electronic check,0
CUST-002688,45,48.81,2231.72,Two year,Fiber optic,Yes,Mailed check,0
CUST-002689,70,55.3,3942.32,Month-to-month,Fiber optic,No,Credit card,0
CUST-002690,52,77.4,4310.38,Month-to-month,DSL,No,Credit card,0
CUST-002691,43,78.84,3438.87,One year,DSL,No,Electronic check,0
CUST-002692,65,47.56,3258.02,Month-to-month,No,No,Mailed check,0
CUST-002693,30,79.07,2632.11,Month-to-month,DSL,No,Electronic check,1
CUST-002694,67,59.54,3949.19,Month-to-month,DSL,Yes,Mailed check,0
CUST-002695,26,15.0,438.33,Month-to-month,DSL,No,Credit card,0
CUST-002696,9,50.46,538.78,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-002697,30,97.37,3055.97,Two year,DSL,No,Mailed check,0
CUST-002698,9,15.0,146.67,Month-to-month,No,Yes,Mailed check,1
CUST-002699,8,68.38,622.69,Two year,Fiber optic,Yes,Bank transfer,0
CUST-002700,63,112.56,7115.64,One year,DSL,No,Bank transfer,0
CUST-002701,57,42.18,2349.56,Month-to-month,Fiber optic,Yes,Mailed check,0
CUST-002702,15,65.06,1068.74,Month-to-month,DSL,Yes,Mailed check,0
CUST-002703,60,25.88,1497.86,Two year,DSL,No,Credit card,0
CUST-002704,4,113.82,559.45,One year,Fiber optic,No,Bank transfer,0
CUST-002705,20,62.5,1291.15,Two year,DSL,Yes,Credit card,0
CUST-002706,50,66.4,3155.18,Month-to-month,No,No,Credit card,0
CUST-002707,21,105.63,2400.35,One year,Fiber optic,Yes,Mailed check,0
CUST-002708,52,84.84,4445.41,One year,DSL,No,Credit card,0
CUST-002709,62,38.73,2598.52,Two year,No,No,Credit card,0
CUST-002710,4,45.58,225.12,Month-to-month,Fiber optic,No,Electronic check,1
CUST-002711,1,79.85,156.45,Two year,DSL,Yes,Electronic check,0
CUST-002712,67,46.28,3004.46,Month-to-month,Fiber optic,No,Electronic check,0
CUST-002713,37,15.0,571.11,Two year,No,No,Bank transfer,0
CUST-002714,36,63.4,2351.14,Month-to-month,Fiber optic,No,Credit card,1
CUST-002715,33,20.59,726.15,One year,Fiber optic,No,Credit card,1
CUST-002716,31,113.49,3643.8,Month-to-month,Fiber optic,Yes,Mailed check,0
CUST-002717,49,70.3,3883.21,Two year,DSL,Yes,Bank transfer,0
CUST-002718,41,37.84,1625.74,Month-to-month,DSL,No,Electronic check,0
CUST-002719,11,44.04,502.42,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-002720,45,15.0,653.03,One year,No,No,Mailed check,0
CUST-002721,48,32.02,1610.74,One year,Fiber optic,Yes,Credit card,0
CUST-002722,8,95.49,815.65,Month-to-month,DSL,Yes,Credit card,0
CUST-002723,27,131.95,3804.59,One year,Fiber optic,Yes,Bank transfer,0
CUST-002724,56,86.79,5168.68,Month-to-month,DSL,Yes,Bank transfer,0
CUST-002725,44,62.24,2929.54,One year,DSL,No,Credit card,0
CUST-002726,9,52.04,497.8,One year,Fiber optic,Yes,Mailed check,0
CUST-002727,2,36.31,113.93,One year,DSL,No,Electronic check,0
CUST-002728,41,126.79,5411.2,Two year,No,Yes,Bank transfer,0
CUST-002729,33,59.34,1956.16,Month-to-month,Fiber optic,No,Mailed check,0
CUST-002730,69,128.47,8921.15,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-002731,37,106.81,4154.25,One year,No,Yes,Credit card,0
CUST-002732,67,15.0,985.68,Month-to-month,Fiber optic,Yes,Bank transfer,0
CUST-002733,15,45.02,731.21,Month-to-month,No,No,Mailed check,0
CUST-002734,32,44.93,1589.81,One year,No,Yes,Bank transfer,0
CUST-002735,10,62.6,721.85,Month-to-month,Fiber optic,Yes,Mailed check,1
CUST-002736,41,63.19,2664.88,Month-to-month,DSL,No,Electronic check,0
CUST-002737,13,150.0,2124.58,Two year,DSL,No,Credit card,0
CUST-002738,35,32.68,1144.94,Month-to-month,No,No,Mailed check,0
CUST-002739,24,71.87,1750.92,Month-to-month,DSL,Yes,Bank transfer,1
CUST-002740,13,83.5,1079.09,Month-to-month,No,Yes,Credit card,1
CUST-002741,6,64.95,460.38,Month-to-month,DSL,No,Electronic check,1
CUST-002742,36,68.31,2613.54,One year,Fiber optic,No,Mailed check,0
CUST-002743,68,33.66,2314.02,One year,DSL,Yes,Electronic check,0
CUST-002744,14,68.19,978.05,One year,No,No,Mailed check,0
CUST-002745,29,80.34,2418.23,Month-to-month,DSL,No,Mailed check,0
CUST-002746,16,74.83,1357.42,Month-to-month,Fiber optic,No,Credit card,0
CUST-002747,58,82.11,5061.76,Month-to-month,No,No,Mailed check,0
CUST-002748,29,107.38,3216.6,One year,DSL,No,Bank transfer,0
CUST-002749,70,93.11,7287.49,One year,DSL,No,Electronic check,0
CUST-002750,17,67.14,1371.57,Month-to-month,No,Yes,Mailed check,0
CUST-002751,5,29.85,174.78,Two year,No,No,Credit card,0
CUST-002752,41,47.0,1949.72,One year,DSL,No,Bank transfer,0
CUST-002753,46,58.41,2840.49,Month-to-month,Fiber optic,No,Mailed check,0
CUST-002754,71,72.57,4986.55,One year,DSL,No,Credit card,0
CUST-002755,62,50.65,3326.43,One year,DSL,Yes,Credit card,0
CUST-002756,63,36.93,2375.38,Month-to-month,Fiber optic,No,Mailed check,0
CUST-002757,45,29.35,1375.38,Month-to-month,DSL,No,Credit card,0
CUST-002758,25,15.46,390.51,One year,Fiber optic,No,Electronic check,0
CUST-002759,30,57.95,1725.74,Two year,DSL,No,Mailed check,0
CUST-002760,9,20.91,188.34,One year,No,Yes,Credit card,0
CUST-002761,31,34.98,1202.61,One year,Fiber optic,No,Credit card,0
CUST-002762,26,53.18,1503.53,One year,DSL,No,Credit card,0
CUST-002763,2,24.92,77.28,Month-to-month,No,No,Electronic check,1
CUST-002764,14,76.39,1165.85,Month-to-month,No,Yes,Electronic check,1
CUST-002765,38,87.21,3009.22,Month-to-month,DSL,No,Bank transfer,0
CUST-002766,26,48.52,1260.77,Two year,No,Yes,Electronic check,0
CUST-002767,71,51.89,3688.18,Two year,DSL,No,Credit card,0
CUST-002768,34,81.12,2685.79,Two year,DSL,Yes,Credit card,0
CUST-002769,69,43.58,2792.3,Month-to-month,Fiber optic,No,Credit card,1
CUST-002770,47,41.52,1895.48,Month-to-month,DSL,Yes,Credit card,0
CUST-002771,2,100.89,303.43,One year,Fiber optic,Yes,Electronic check,1
CUST-002772,14,91.53,1376.28,Month-to-month,Fiber optic,No,Credit card,1
CUST-002773,50,83.05,4427.56,Month-to-month,No,No,Mailed check,0
CUST-002774,39,92.77,4093.57,One year,DSL,No,Electronic check,0
CUST-002775,21,15.0,341.32,One year,DSL,No,Mailed check,0
CUST-002776,37,105.62,3978.15,One year,Fiber optic,No,Credit card,0
CUST-002777,65,76.76,5522.33,Month-to-month,DSL,No,Credit card,0
CUST-002778,27,95.32,2457.94,Month-to-month,No,Yes,Bank transfer,0
CUST-002779,3,76.61,274.61,Month-to-month,Fiber optic,Yes,Electronic check,1
CUST-002780,22,66.47,1460.98,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-002781,67,56.74,4015.06,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-002782,54,76.01,4216.02,Month-to-month,DSL,Yes,Bank transfer,0
CUST-002783,60,55.65,3203.0,Two year,DSL,No,Mailed check,0
CUST-002784,65,91.04,5789.96,Month-to-month,Fiber optic,No,Electronic check,0
CUST-002785,8,17.41,146.93,Month-to-month,No,No,Mailed check,1
CUST-002786,20,48.75,960.25,Month-to-month,DSL,Yes,Credit card,0
CUST-002787,4,126.34,680.72,One year,DSL,No,Mailed check,1
CUST-002788,0,46.22,45.89,Month-to-month,Fiber optic,No,Electronic check,1
CUST-002789,60,57.84,3840.38,Month-to-month,DSL,No,Mailed check,0
CUST-002790,67,38.52,2502.96,Month-to-month,Fiber optic,No,Mailed check,0
CUST-002791,11,75.08,923.03,Month-to-month,DSL,Yes,Bank transfer,0
CUST-002792,51,42.91,2256.76,One year,Fiber optic,No,Bank transfer,0
CUST-002793,38,59.43,2419.78,Month-to-month,Fiber optic,No,Mailed check,0
CUST-002794,4,90.47,458.09,Month-to-month,No,No,Electronic check,1
CUST-002795,65,44.04,3049.6,One year,Fiber optic,No,Mailed check,0
CUST-002796,62,88.66,5740.25,Month-to-month,DSL,No,Electronic check,0
CUST-002797,40,89.67,3475.75,One year,Fiber optic,Yes,Bank transfer,0
CUST-002798,50,96.65,5109.66,Month-to-month,Fiber optic,Yes,Mailed check,0
CUST-002799,28,69.22,1996.92,One year,Fiber optic,No,Mailed check,0
CUST-002800,57,150.0,8362.13,Month-to-month,No,No,Bank transfer,0
CUST-002801,32,96.64,3299.64,Month-to-month,No,No,Credit card,0
CUST-002802,71,74.75,5629.71,Month-to-month,DSL,No,Mailed check,0
CUST-002803,4,38.72,188.93,Two year,Fiber optic,No,Bank transfer,0
CUST-002804,12,62.09,793.0,Month-to-month,DSL,No,Bank transfer,1
CUST-002805,69,107.79,7021.98,Two year,Fiber optic,No,Bank transfer,0
CUST-002806,20,116.29,2221.65,Two year,No,No,Mailed check,0
CUST-002807,22,109.35,2484.58,Month-to-month,Fiber optic,Yes,Electronic check,1
CUST-002808,56,88.56,5247.58,Month-to-month,DSL,No,Electronic check,0
CUST-002809,13,27.33,371.66,Month-to-month,No,No,Electronic check,0
CUST-002810,36,79.61,3156.05,Two year,Fiber optic,No,Electronic check,0
CUST-002811,20,27.76,576.94,One year,DSL,No,Credit card,0
CUST-002812,14,20.38,302.57,Month-to-month,No,Yes,Electronic check,1
CUST-002813,69,72.17,4979.21,Month-to-month,DSL,No,Credit card,0
CUST-002814,14,80.7,1269.85,Two year,Fiber optic,Yes,Credit card,0
CUST-002815,6,92.1,613.8,Month-to-month,Fiber optic,Yes,Electronic check,1
CUST-002816,48,79.91,3890.54,Month-to-month,No,No,Mailed check,0
CUST-002817,62,80.95,4960.13,Month-to-month,DSL,No,Mailed check,1
CUST-002818,9,35.46,344.65,Month-to-month,DSL,No,Mailed check,0
CUST-002819,50,61.85,3159.93,Two year,Fiber optic,No,Mailed check,0
CUST-002820,38,19.79,767.3,One year,No,Yes,Mailed check,0
CUST-002821,59,15.0,947.33,Month-to-month,DSL,No,Bank transfer,0
CUST-002822,9,87.22,871.72,Month-to-month,DSL,Yes,Mailed check,1
CUST-002823,70,42.41,3094.4,One year,No,No,Electronic check,0
CUST-002824,44,91.17,4138.31,Month-to-month,Fiber optic,No,Mailed check,0
CUST-002825,60,98.25,6413.93,Month-to-month,DSL,No,Credit card,0
CUST-002826,26,46.42,1234.4,Month-to-month,Fiber optic,No,Credit card,0
CUST-002827,67,82.71,5539.99,One year,Fiber optic,No,Electronic check,0
CUST-002828,45,45.17,2155.0,Two year,Fiber optic,No,Bank transfer,0
CUST-002829,9,15.0,147.63,One year,Fiber optic,No,Credit card,0
CUST-002830,66,68.7,4717.55,Month-to-month,Fiber optic,No,Electronic check,1
